id,observed_on,quality_grade,latitude,longitude,scientific_name,common_name
8008064,2017-09-20,needs_id,35.9554992,-78.53019093,Cercis canadensis,eastern redbud
8008171,2017-09-20,needs_id,35.9556096862,-78.5291881332,Cercis canadensis,eastern redbud
8008471,2017-09-20,research,35.95521985,-78.53020282,Cercis canadensis,eastern redbud
8080266,2017-09-22,research,35.984188,-79.02204,Cercis canadensis,eastern redbud
8120526,2017-09-26,research,35.924446106,-79.0316696167,Cercis canadensis,eastern redbud
8207811,2017-10-01,research,35.26455179,-81.66971692,Cercis canadensis,eastern redbud
8220699,2017-10-02,needs_id,35.909346398,-79.0533005074,Cercis canadensis,eastern redbud
8236992,2017-10-03,research,35.9118452948,-79.0493767709,Cercis canadensis,eastern redbud
8260331,2017-10-04,research,35.9004583955,-79.0425035265,Cercis canadensis,eastern redbud
8265271,2017-10-04,research,35.7960166931,-78.6632461548,Cercis canadensis,eastern redbud
8296062,2017-10-07,needs_id,35.7826660853,-78.8267099206,Cercis canadensis,eastern redbud
8311691,2017-10-08,research,35.9989690595,-80.603299141,Cercis canadensis,eastern redbud
8314216,2017-10-08,research,35.9322494874,-79.0346677881,Cercis canadensis,eastern redbud
8333406,2017-10-09,research,35.9047854692,-79.0451520403,Cercis canadensis,eastern redbud
8341016,2017-10-10,research,35.9101496358,-79.0471265652,Cercis canadensis,eastern redbud
8342057,2017-10-10,research,35.9132460785,-79.044039175,Cercis canadensis,eastern redbud
8345064,2017-10-10,research,35.9173151572,-79.0552793071,Cercis canadensis,eastern redbud
8354389,2017-10-09,research,35.9093138889,-79.0097722222,Cercis canadensis,eastern redbud
8356036,2017-10-10,research,35.9136611804,-79.0447682514,Cercis canadensis,eastern redbud
8358731,2017-10-11,research,35.9164253762,-79.05396997,Cercis canadensis,eastern redbud
8358785,2017-10-11,research,35.9169048211,-79.0543510114,Cercis canadensis,eastern redbud
8361601,2017-10-11,research,35.9007116966,-79.0552394093,Cercis canadensis,eastern redbud
8363559,2017-10-11,research,35.90197536,-79.04033511,Cercis canadensis,eastern redbud
8366465,2017-10-11,research,35.90403333,-79.06497438,Cercis canadensis,eastern redbud
8390246,2017-10-13,research,35.0739857275,-80.8282459528,Cercis canadensis,eastern redbud
8400003,2017-10-14,research,35.9907269176,-78.9458374732,Cercis canadensis,eastern redbud
8416988,2017-10-15,research,35.9175677039,-79.0554909502,Cercis canadensis,eastern redbud
8453841,2017-10-18,research,35.9697227478,-78.9633331299,Cercis canadensis,eastern redbud
8497089,2017-10-21,needs_id,36.2165805556,-81.6714944444,Cercis canadensis,eastern redbud
